TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,-0.0057782792775333,U,,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.002586777427008,U,,0,0.75,1,0.75,0.75,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.019904046220346,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00088773078996027,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00058784498115164,U,,0,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.015012540300482,U,,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0013368571775161,U,,0,0,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0077396385689532,U,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
tcfg,0.012045827161596,U,,1,0.25,0,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.011218987380316,U,,1,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0083309356493467,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00028534482212535,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.018768496284008,D,,0,0.25,1,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.014164784603174,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.0076196347578767,D,,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.019208007170364,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.0021860426975588,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,-0.010317773856164,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.0044150676056206,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.0077881049014517,D,,1,1,0.25,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,0,D,,1,1,0.25,0.25,0,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,-0.029923300684316,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.0078024243129768,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,-0.0094176321221115,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,-0.02124140479177,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0070736830829129,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.01441005682993,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0097790422243301,D,,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0025320892184861,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0023488191725488,D,,0,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.027923136926274,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.010945094948159,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0032213155280852,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0041381095374494,D,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.012814456569991,D,,1,1,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0033603131917672,D,,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0095652045073579,D,,0,0.75,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.022689808963086,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.013077305269022,D,,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0055909204181414,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,0.0029013536530367,D,,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,0.025527303222848,D,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0065993190710604,D,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0070919662637877,D,,0,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0,D,,0,0.25,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.018841907531582,D,,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,0.015956548148229,D,,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0050767313338537,D,,1,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.003249858004832,D,,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.010380985779601,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25
tcfg,-0.0027417743020899,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25
tcfg,0.01596416761601,D,,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0013679846106243,D,,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.019627378625912,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25
tcfg,0.0017332759902885,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25
tcfg,-0.0042303762630854,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75
tcfg,0.021907639329306,U,,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.014164732214621,U,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0067877266512344,U,,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,-0.011771865526575,U,,0,0.75,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.00075999766724364,U,,0,0,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.017414756848897,U,,1,0.75,0.75,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.016244525548,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.0015126580851606,D,,1,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,-0.034259642276374,D,,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,-0.012165856235197,D,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75
tcfg,-0.024631448518147,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.00017955081279238,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.014185011114951,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,-0.038608251871514,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,0.028847136334277,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,0.0092500406648084,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,0.012431799951177,D,,1,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.040377116337822,D,,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,-0.0022033621674555,D,,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
tcfg,-0.028567907499796,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.015735320047788,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.070321470955995,D,,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.021288654146984,D,,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,-0.0083477740533767,D,,0,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,-0.0015319421827068,D,,0,0.75,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,0.0026451330546257,D,,1,0,0.75,1,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,-0.033515322998446,D,,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.069346890235857,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.041452959939044,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0032673118738763,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.069486533782919,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.008907812393927,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.053038856217654,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.039177428710669,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.023063014264837,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.045354615399715,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.055728004534597,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.098232800252019,D,,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.063461111888173,D,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0057808844732004,D,,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.031553398058252,D,,1,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.072041870954248,D,,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.044442765731791,D,,1,1,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.057055005729571,D,,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.010230704673624,D,,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0039973402101548,D,,1,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.081427985048401,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.071954812180805,U,,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.038244680160154,U,,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.037320093520266,U,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0094763081260647,U,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.004250829764915,U,,0,1,1,1,0.25,0.25,0.25,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.04066326642829,D,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.022675545426936,D,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.033558519849511,D,,0,0,0.25,0.75,1,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0042698162641545,D,,0,0,0,0.75,0.75,1,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0096496121504686,D,,1,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.02733050639186,D,,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.05320462553056,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.048214670034736,D,,0,0,0,0,0,0.25,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.031733792146533,D,,1,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.028765459363958,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0045705411858336,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.039057525536605,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.090193842515934,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.055742557460361,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.03500754008764,U,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.00023694154738901,U,,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.023759561253836,U,,1,1,0.75,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.012761011742928,U,,1,1,1,0.75,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.059037197047254,D,,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.093240939147111,D,,0,0,0.75,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0093264957033299,D,,0,0,0,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0036984324456873,D,,0,0,0,0.25,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.028829720983488,U,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0073469428916893,U,,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.055451473327584,U,,1,1,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.019784992323649,U,,1,1,0.75,0.25,0,0.25,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.028150948128873,U,,1,1,1,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.028040260481816,U,,0,0.75,1,0.75,0.25,0.25,0.25,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.014728440906253,U,,0,0.75,0.75,1,0.25,0.25,0.25,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0063061705125946,U,,1,0.25,0.75,0.75,1,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.03099811033641,U,,1,1,1,1,1,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0342384006817,U,,0,0,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.015025945726595,U,,0,0.25,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.035371842843779,U,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0075641421904357,U,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.00015649634124669,U,,1,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0,U,,0,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.039311266499495,U,,1,1,1,0.75,0.75,0.75,0.75,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.02239130218544,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.017778884633508,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.027415179484634,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0
tcfg,0.0055663673965464,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0
tcfg,0.020095806257068,D,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
tcfg,-0.037035062814023,D,,0,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
tcfg,0.010996218318032,D,,0,0,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
tcfg,-0.014791296497723,D,,0,0,0.25,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
tcfg,-0.032129219360587,D,,0,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,0.019139550309009,D,,0,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,-0.030485541635405,D,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0
